Laboratório,Horario Aula,PC,Mês,3,4,5,6,7,10,11,12,13,14,17,18,19,20,21,24,25,26,27,28
Lab 1,Aula 3,3,Junho,0.04595,0.04515,0.04865,0.04753,0.04744,0.04927,0.048,0.04925,0.05273,0.04842,0.03632,0.02955,0.03718,0.03648,0.0391,0.05096,0.05545,0.07752,0.08194,0.0825
Lab 1,Aula 3,4,Junho,0.04825,0.04741,0.05108,0.04991,0.04982,0.05173,0.0504,0.05171,0.05536,0.05084,0.03814,0.03103,0.03904,0.0383,0.04105,0.0535,0.05822,0.08139,0.08604,0.08663
Lab 1,Aula 3,5,Junho,0.03217,0.03161,0.03406,0.03327,0.03321,0.03449,0.0336,0.03448,0.03691,0.03389,0.02542,0.02069,0.02602,0.02553,0.02737,0.03567,0.03882,0.05426,0.05736,0.05775
Lab 1,Aula 3,6,Junho,0.04595,0.04515,0.04865,0.04753,0.04744,0.04927,0.048,0.04925,0.05273,0.04842,0.03632,0.02955,0.03718,0.03648,0.0391,0.05096,0.05545,0.07752,0.08194,0.0825
Lab 1,Aula 3,7,Junho,0.03906,0.03838,0.04135,0.0404,0.04033,0.04188,0.0408,0.04186,0.04482,0.04116,0.03087,0.02512,0.0316,0.03101,0.03323,0.04331,0.04713,0.06589,0.06965,0.07013
Lab 1,Aula 3,8,Junho,0.03446,0.03386,0.03649,0.03565,0.03558,0.03695,0.036,0.03694,0.03955,0.03632,0.02724,0.02217,0.02788,0.02736,0.02932,0.03822,0.04159,0.05814,0.06146,0.06188
Lab 1,Aula 3,9,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,10,Junho,0.05514,0.05418,0.05838,0.05704,0.05693,0.05912,0.0576,0.0591,0.06327,0.0581,0.04358,0.03546,0.04461,0.04377,0.04692,0.06115,0.06654,0.09302,0.09833,0.099
Lab 1,Aula 3,11,Junho,0.03906,0.03838,0.04135,0.0404,0.04033,0.04188,0.0408,0.04186,0.04482,0.04116,0.03087,0.02512,0.0316,0.03101,0.03323,0.04331,0.04713,0.06589,0.06965,0.07013
Lab 1,Aula 3,12,Junho,0.03446,0.03386,0.03649,0.03565,0.03558,0.03695,0.036,0.03694,0.03955,0.03632,0.02724,0.02217,0.02788,0.02736,0.02932,0.03822,0.04159,0.05814,0.06146,0.06188
Lab 1,Aula 3,13,Junho,0.03217,0.03161,0.03406,0.03327,0.03321,0.03449,0.0336,0.03448,0.03691,0.03389,0.02542,0.02069,0.02602,0.02553,0.02737,0.03567,0.03882,0.05426,0.05736,0.05775
Lab 1,Aula 3,14,Junho,0.03446,0.03386,0.03649,0.03565,0.03558,0.03695,0.036,0.03694,0.03955,0.03632,0.02724,0.02217,0.02788,0.02736,0.02932,0.03822,0.04159,0.05814,0.06146,0.06188
Lab 1,Aula 3,15,Junho,0.04365,0.04289,0.04622,0.04516,0.04507,0.04681,0.0456,0.04679,0.05009,0.046,0.0345,0.02808,0.03532,0.03465,0.03714,0.04841,0.05268,0.07364,0.07784,0.07838
Lab 1,Aula 3,16,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,17,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,18,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,19,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,20,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,21,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,22,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,23,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
Lab 1,Aula 3,24,Junho,0.04136,0.04064,0.04378,0.04278,0.0427,0.04434,0.0432,0.04432,0.04745,0.04358,0.03269,0.0266,0.03346,0.03283,0.03519,0.04586,0.0499,0.06976,0.07375,0.07425
